# m=1, k=39.4784, p=2
# x0=0, v0=1
# t_start=0, t_end=15, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
13.6700  -3.536927269709803e-20  2.341822698864719e-19  2.742066776459017e-38  2.469346302817866e-38
13.6800  -3.303260595699636e-20  2.330096063024137e-19  2.714673831460292e-38  2.153849801364234e-38
13.6900  -3.071181360808802e-20  2.310170185785047e-19  2.668443143645060e-38  1.861832760318862e-38
13.7000  -2.841480683487654e-20  2.282620364447008e-19  2.605177864094097e-38  1.593746181081856e-38
13.7100  -2.614892429419557e-20  2.248016041625255e-19  2.526788061702240e-38  1.349700461765736e-38
13.7200  -2.392093889258319e-20  2.206918983399807e-19  2.435245699645219e-38  1.129499867515556e-38
13.7300  -2.173706631522060e-20  2.159881597722411e-19  2.332544258089958e-38  9.326777185316269e-39
13.7400  -1.960297516719455e-20  2.107445390976375e-19  2.220663037973783e-38  7.585316744070753e-39
13.7500  -1.752379859015183e-20  2.050139560184048e-19  2.101536108115821e-38  6.061585662327187e-39
13.7600  -1.550414722010436e-20  1.988479717990296e-19  1.977025794429385e-38  4.744883002377916e-39
13.7700  -1.354812335518528e-20  1.922966747217225e-19  1.848900555451597e-38  3.623164275207275e-39
13.7800  -1.165933620551345e-20  1.854085781484846e-19  1.718817042552137e-38  2.683350428140740e-39
13.7900  -9.840918100966523e-21  1.782305308123535e-19  1.588306105682664e-38  1.911617404940456e-39
13.8000  -8.095541536558340e-21  1.708076389366022e-19  1.458762475954833e-38  1.293664175923739e-39
13.8100  -6.425436939235131e-21  1.631831997598502e-19  1.331437834193159e-38  8.149577092550975e-40
13.8200  -4.832411044217608e-21  1.553986460270993e-19  1.207436959352785e-38  4.609538827084613e-40
13.8300  -3.317865773493931e-21  1.474935009915442e-19  1.087716641737132e-38  2.172938154726138e-40
13.8400  -1.882817513684695e-21  1.395053434595074e-19  9.730870426877557e-39  6.997553053370593e-41
13.8500  -5.279166952294814e-22  1.314697824008943e-19  8.642151842269249e-39  5.501239268696464e-42
13.8600  7.465324203399245e-22  1.234204406400486e-19  7.616302583891876e-39  1.100087137919517e-41
13.8700  1.940551833395418e-21  1.153889471366786e-19  6.657304560655605e-39  7.433275614677632e-41
13.8800  3.054469862913206e-21  1.074049373635178e-19  5.767910285030587e-39  1.841625967651349e-40
13.8900  4.088901245375055e-21  9.949606128643380e-20  4.949733105756895e-39  3.300220702799503e-40
13.9000  5.044727349426664e-21  9.168799845371243e-20  4.203344530223987e-39  5.023485339430878e-40
13.9100  5.923076574929571e-21  8.400447970406845e-20  3.528376305175624e-39  6.925074273968470e-40
13.9200  6.725305000159871e-21  7.646731500747454e-20  2.923625132226171e-39  8.927990321320289e-40
13.9300  7.452977336077227e-21  6.909642695901477e-20  2.387158109251231e-39  1.096451288373424e-39
13.9400  8.107848241826471e-21  6.190988945355072e-20  1.916417206075435e-39  1.297600378308645e-39
13.9500  8.691844050955503e-21  5.492397107791315e-20  1.508321299483720e-39  1.491260766806957e-39
13.9600  9.207044953250175e-21  4.815318276748688e-20  1.159364505319498e-39  1.673286349879314e-39
13.9700  9.655667672610881e-21  4.161032928532599e-20  8.657097516166289e-40  1.840324300454485e-39
13.9800  1.004004867703769e-20  3.530656409420993e-20  6.232767340692770e-40  1.989763123832383e-39
13.9900  1.036262795255992e-20  2.925144720522159e-20  4.278235817999329e-40  2.119676344529102e-39
14.0000  1.062593336885121e-20  2.345300560038897e-20  2.750217358459383e-40  2.228763145085984e-39
14.0100  1.083256566031917e-20  1.791779584158374e-20  1.605237039103378e-40  2.316287168522436e-39
14.0200  1.098518404265650e-20  1.265096849311143e-20  8.002350190684907e-41  2.382014582005149e-39
14.0300  1.108649248119298e-20  7.656334001168889e-21  2.930972516872741e-41  2.426152382297860e-39
14.0400  1.113922662390008e-20  2.936429689490683e-21  4.311309660661174e-42  2.449287805729021e-39
14.0500  1.114614140857520e-20  -1.507412453026634e-21  1.136146151769887e-42  2.452329588618066e-39
14.0600  1.110999935057372e-20  -5.674997500228658e-21  1.610279831380076e-41  2.436451709949657e-39
14.0700  1.103355951446628e-20  -9.567199122777559e-21  4.576564952743784e-41  2.403040137963800e-39
14.0800  1.091956717017708e-20  -1.318589120208917e-20  8.693386339666628e-41  2.353642997399510e-39
14.0900  1.077074413150666e-20  -1.653387978086030e-20  1.366845903039705e-40  2.289924475337655e-39
14.1000  1.058977977246032e-20  -1.961483558999963e-20  1.923708876113582e-40  2.213622691678658e-39
14.1100  1.037932271448886e-20  -2.243322737497368e-20  2.516248452286342e-40  2.126511675816792e-39
14.1200  1.014197317560220e-20  -2.499425622794666e-20  3.123564221941251e-40  2.030367514412929e-39
14.1300  9.880275970334202e-21  -2.730379111568426e-20  3.727485046444594e-40  1.926938666539073e-39
14.1400  9.596714147718672e-21  -2.936830577705363e-20  4.312486921072608e-40  1.817920381943512e-39
14.1500  9.293703252777590e-21  -3.119481714813208e-20  4.865583084526978e-40  1.704933105708355e-39
14.1600  8.973586195519832e-21  -3.279082545747598e-20  5.376191170913275e-40  1.589504707972559e-39
14.1700  8.638628710099066e-21  -3.416425611903509e-20  5.835981980835133e-40  1.473056340407079e-39
14.1800  8.291015385578097e-21  -3.532340353556205e-20  6.238714186680789e-40  1.356891691406748e-39
14.1900  7.932846248689722e-21  -3.627687691118933e-20  6.580058992147909e-40  1.242189389091480e-39
14.2000  7.566133878066316e-21  -3.703354815815465e-20  6.857418445911797e-40  1.129998284720038e-39
14.2100  7.192801028626918e-21  -3.760250196947256e-20  7.069740771820938e-40  1.021235338506212e-39
14.2200  6.814678744156298e-21  -3.799298811669482e-20  7.217335730176568e-40  9.166858245554574e-40
14.2300  6.433504935580122e-21  -3.821437601979045e-20  7.301692672909677e-40  8.170055711595278e-40
14.2400  6.050923402028237e-21  -3.827611162462290e-20  7.325303605502961e-40  7.227249564406724e-40
14.2500  5.668483271478718e-21  -3.818767661251483e-20  7.291493225310060e-40  6.342543867718421e-40
14.2600  5.287638837582983e-21  -3.795854995598011e-20  7.204257573803188e-40  5.518909959720013e-40
14.2700  4.909749769181108e-21  -3.759817182487080e-20  7.068112622862544e-40  4.758263164604647e-40
14.2800  4.536081669020742e-21  -3.711590983793769e-20  6.887953815489600e-40  4.061546888488610e-40
14.2900  4.167806958286834e-21  -3.652102764613582e-20  6.668927301649084e-40  3.428821933794646e-40
14.3000  3.806006063727023e-21  -3.582265582591906e-20  6.416313352111263e-40  2.859359047415219e-40
14.3100  3.451668884413099e-21  -3.502976505325588e-20  6.135422198431534e-40  2.351732907045750e-40
14.3200  3.105696515506835e-21  -3.415114152215587e-20  5.831502336331593e-40  1.903915943279786e-40
14.3300  2.768903206792956e-21  -3.319536456511488e-20  5.509661143054424e-40  1.513370589047220e-40
14.3400  2.442018534197538e-21  -3.217078642705675e-20  5.174797496676493e-40  1.177138739795065e-40
14.3500  2.125689763021240e-21  -3.108551413905895e-20  4.831545946448169e-40  8.919273948799750e-41
14.3600  1.820484382178158e-21  -2.994739343338757e-20  4.484231867270526e-40  6.541896307594540e-41
14.3700  1.526892789337503e-21  -2.876399463711722e-20  4.136836937420542e-40  4.602002278932452e-41
14.3800  1.245331107511690e-21  -2.754260047786147e-20  3.792974205415474e-40  3.061254343041960e-41
14.3900  9.761441143159285e-22  -2.629019573187132e-20  3.455871958100525e-40  1.880864983333002e-41
14.4000  7.196082658362119e-22  -2.501345864195702e-20  3.128365566164471e-40  1.022167403980896e-41
14.4100  4.759347977801816e-22  -2.371875403033408e-20  2.812896463757446e-40  4.471205795180069e-42
14.4200  2.452728873443190e-22  -2.241212802957052e-20  2.511517414069302e-40  1.187486902612164e-42
14.4300  2.771286000703282e-23  -2.109930435329832e-20  2.225903220965567e-40  1.515976387485635e-44
14.4400  -1.767105737534794e-22  -1.978568202723113e-20  1.957366066413484e-40  6.163889080986934e-43
14.4500  -3.680150660190964e-22  -1.847633450028016e-20  1.706874682831215e-40  2.673381497301170e-42
14.4600  -5.462673766675126e-22  -1.717601005516388e-20  1.475076607075454e-40  5.890338744256718e-42
14.4700  -7.115801288753646e-22  -1.588913343784221e-20  1.262322807027777e-40  9.994874943381535e-42
14.4800  -8.641085866745503e-22  -1.461980862535399e-20  1.068694021209875e-40  1.473894446793023e-41
14.4900  -1.004047465545808e-21  -1.337182265217735e-20  8.940282052064167e-41  1.989931970450676e-41
14.5000  -1.131627786238654e-21  -1.214865041604520e-20  7.379485346563755e-41  2.527766456238469e-41
14.5100  -1.247113781221243e-21  -1.095346038521489e-20  5.998914720523598e-41  3.070024899831621e-41
14.5200  -1.350799862390004e-21  -9.789121130490237e-21  4.791344625370523e-41  3.601735002768774e-41
14.5300  -1.443007657909292e-21  -8.658208606808102e-21  3.748228813950294e-41  4.110238404113489e-41
14.5400  -1.524083125307806e-21  -7.563014110911262e-21  2.859959122092143e-41  4.585081400248068e-41
14.5500  -1.594393747233043e-21  -6.505552843515512e-21  2.116110889988638e-41  5.017887335760641e-41
14.5600  -1.654325815559223e-21  -5.487573006424411e-21  1.505672875041892e-41  5.402214632009289e-41
14.5700  -1.704281808859486e-21  -4.510565367232050e-21  1.017259996603660e-41  5.733404169975889e-41
14.5800  -1.744677867591036e-21  -3.575773226565682e-21  6.393077083911975e-42  6.008419468147804e-41
14.5900  -1.775941370703422e-21  -2.684202725239671e-21  3.602472135092039e-42  6.225682801553930e-41
14.6000  -1.798508616766356e-21  -1.836633431204135e-21  1.686611180308336e-42  6.384910101328931e-41
14.6100  -1.812822612125207e-21  -1.033629148760574e-21  5.341946085837543e-43  6.486947161282951e-41
14.6200  -1.819330968030205e-21  -2.755488951682638e-22  3.796359681422541e-44  6.533609364292166e-41
14.6300  -1.818483908150133e-21  4.374420075349315e-22  9.567775497809556e-44  6.527526831652953e-41
14.6400  -1.810732387373147e-21  1.105360774938417e-21  6.109112213862285e-43  6.471996596991999e-41
14.6500  -1.796526322316738e-21  1.728395983574703e-21  1.493676338018582e-42  6.370843116420658e-41
14.6600  -1.776312933515849e-21  2.306896419059981e-21  2.660885544135883e-42  6.228288151298742e-41
14.6700  -1.750535198832870e-21  2.841359990206214e-21  4.036663296972328e-42  6.048830801602214e-41
14.6800  -1.719630417235556e-21  3.332422747494600e-21  5.552520684009731e-42  5.837138228310382e-41
14.6900  -1.684028881718706e-21  3.780848041564345e-21  7.147405956700469e-42  5.597947383784280e-41
14.7000  -1.644152659802481e-21  4.187515854664860e-21  8.767644516534786e-42  5.335977870684894e-41
14.7100  -1.600414479724108e-21  4.553412335352422e-21  1.036678194786980e-41  5.055855873046314e-41
14.7200  -1.553216720150073e-21  4.879619564091643e-21  1.190534354513296e-41  4.762048947769452e-41
14.7300  -1.502950500972154e-21  5.167305574855290e-21  1.335052345196528e-41  4.458811330799671e-41
14.7400  -1.449994872512336e-21  5.417714655309262e-21  1.467581604317638e-41  4.150139299070580e-41
14.7500  -1.394716100247999e-21  5.632157945729114e-21  1.586060156281980e-41  3.839736036163235e-41
14.7600  -1.337467041979251e-21  5.812004354425514e-21  1.688969730793057e-41  3.530985375566135e-41
14.7700  -1.278586614194003e-21  5.958671805163235e-21  1.775288484082365e-41  3.226933739279724e-41
14.7800  -1.218399344242688e-21  6.073618829845815e-21  1.844442284512882e-41  2.930279550012490e-41
14.7900  -1.157215004812512e-21  6.158336517609468e-21  1.896255433206116e-41  2.643369370990353e-41
14.8000  -1.095328327089960e-21  6.214340829428208e-21  1.930901597214924e-41  2.368200017008818e-41
14.8100  -1.033018788919122e-21  6.243165285379950e-21  1.948855639028666e-41  2.106425882324615e-41
14.8200  -9.705504742012613e-22  6.246354029862711e-21  1.950846933319106e-41  1.859370743826733e-41
14.8300  -9.081719997370873e-22  6.225455278282321e-21  1.937814671094660e-41  1.628043320176574e-41
14.8400  -8.461165056864177e-22  6.182015147059535e-21  1.910865563923676e-41  1.413155897827164e-41
14.8500  -7.846017058094243e-22  6.117571867225705e-21  1.871234277533570e-41  1.215145371637419e-41
14.8600  -7.238299936584423e-22  6.033650380392450e-21  1.820246845640498e-41  1.034196089870100e-41
14.8700  -6.639886009085084e-22  5.931757314492112e-21  1.759287241901534e-41  8.702639394595728e-42
14.8800  -6.052498040473643e-22  5.813376335391485e-21  1.689767220844486e-41  7.231011564027966e-42
14.8900  -5.477711756907231e-22  5.679963869280793e-21  1.613099477816762e-41  5.922813969027057e-42
14.9000  -4.916958768451908e-22  5.532945189631921e-21  1.530674123573551e-41  4.772246565140557e-42
14.9100  -4.371529865084538e-22  5.373710861503106e-21  1.443838421151823e-41  3.772216761459283e-42
14.9200  -3.842578650732827e-22  5.203613535040022e-21  1.353879691102586e-41  2.914575246019507e-42
14.9300  -3.331125480876742e-22  5.023965079183546e-21  1.262011255842787e-41  2.190340967297898e-42
14.9400  -2.838061670171876e-22  4.836034045840330e-21  1.169361264626340e-41  1.589913136453551e-42
14.9500  -2.364153937564005e-22  4.641043454101328e-21  1.076964217142839e-41  1.103268564297327e-42
14.9600  -1.910049057435684e-22  4.440168883503117e-21  9.857549857014659e-42  7.201430679470428e-43
14.9700  -1.476278686452518e-22  4.234536864814595e-21  8.965651229736912e-42  4.301960718830956e-43
14.9800  -1.063264336950998e-22  4.025223556394567e-21  8.101212339476864e-42  2.231578845787279e-43
14.9900  -6.713224689239651e-23  3.813253693801080e-21  7.270451866643791e-42  8.895945370576007e-44
15.0000  -3.006696739071328e-23  3.599599800037924e-21  6.478559360216529e-42  1.784468944353041e-44

# m=1, k=39.4784, p=2
# x0=0, v0=1
# t_start=0, t_end=15, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
0.0000  0.000000000000000e+00  1.000000000000000e+00  5.000000000000000e-01  0.000000000000000e+00
0.0100  9.525849034913665e-03  9.044958823953632e-01  4.090564006350833e-01  1.791171334047632e-03
0.0200  1.810941808381216e-02  8.131751666873498e-01  3.306269258584996e-01  6.473493726483990e-03
0.0300  2.580814021934678e-02  7.274907789403602e-01  2.646214167216260e-01  1.314749941991690e-02
0.0400  3.267730618691771e-02  6.472281507092931e-01  2.094521395352857e-01  2.107765229831722e-02
0.0500  3.877006062998854e-02  5.721727702997227e-01  1.636908395362296e-01  2.967035218536272e-02
0.0600  4.413740672693426e-02  5.021109829944621e-01  1.260577196218325e-01  3.845416333578618e-02
0.0700  4.882821842919102e-02  4.368307119100093e-01  9.541053543390278e-02  4.706212125166166e-02
0.0800  5.288925953138581e-02  3.761221043286683e-01  7.073391868231282e-02  5.521597109746799e-02
0.0900  5.636520885167715e-02  3.197781081708875e-01  5.112901923267590e-02  6.271219215338177e-02
0.1000  5.929869084627486e-02  2.675949830908341e-01  3.580353748769188e-02  6.940966557387819e-02
0.1100  6.173031102603188e-02  2.193727504971396e-01  2.406220183034014e-02  7.521884688639452e-02
0.1200  6.369869558511862e-02  1.749155866207411e-01  1.529773122143899e-02  8.009230988790275e-02
0.1300  6.524053469211652e-02  1.340321625733859e-01  8.982310302049278e-03  8.401653462592837e-02
0.1400  6.639062893242000e-02  9.653593516417042e-02  4.659593389010458e-03  8.700481876724715e-02
0.1500  6.718193842763995e-02  6.224539206790551e-02  1.937244416843637e-03  8.909119867425717e-02
0.1600  6.764563419278338e-02  3.098425476854404e-02  4.800120217810220e-04  9.032527376499733e-02
0.1700  6.781115132537838e-02  2.581642533723754e-03  3.332439085965803e-06  9.076783509173122e-02
0.1800  6.770624365245283e-02  -2.312779948702271e-02  2.674475545559639e-04  9.048720642086529e-02
0.1900  6.735703949139980e-02  -4.630380510739631e-02  1.072021183711870e-03  8.955621333958021e-02
0.2000  6.678809820931184e-02  -6.710042211519202e-02  2.251233324018475e-03  8.804970297549443e-02
0.2100  6.602246729238383e-02  -8.566597482231758e-02  3.669329621128975e-03  8.604254373421014e-02
0.2200  6.508173966251322e-02  -1.021430516739215e-01  5.216601502630699e-03  8.360804098876037e-02
0.2300  6.398611100231383e-02  -1.166685155784766e-01  6.805771263642613e-03  8.081671085985274e-02
0.2400  6.275443687245034e-02  -1.293735347578376e-01  8.368755747868712e-03  7.773536008185331e-02
0.2500  6.140428942654568e-02  -1.403836320486790e-01  9.853782073589445e-03  7.442642544107558e-02
0.2600  5.995201354895646e-02  -1.498187507142719e-01  1.122282903279258e-02  7.094753139209042e-02
0.2700  5.841278225950532e-02  -1.577933349482711e-01  1.244936827704864e-02  6.735122920278694e-02
0.2800  5.680065124684836e-02  -1.644164233700379e-01  1.351638013689777e-02  6.368488535339135e-02
0.2900  5.512861240859195e-02  -1.697917539240578e-01  1.441461985030391e-02  5.999069092648898e-02
0.3000  5.340864629160198e-02  -1.740178787042461e-01  1.514111105436285e-02  5.630576738563720e-02
0.3100  5.165177334021973e-02  -1.771882873274246e-01  1.569784458301299e-02  5.266234746343074e-02
0.3200  4.986810387335748e-02  -1.793915375790647e-01  1.609066187749049e-02  4.908801288193464e-02
