# Spherical Bessel functions via up and down recursion
49.00000000 2.38251952e+00 6.82448794e-15
49.10000000 9.23399450e+00 5.32079145e-14
49.20000000 7.96155412e+00 1.60740683e-14
49.30000000 3.55032791e+00 2.20226069e-15
49.40000000 2.76038711e+00 1.27468068e-14
49.50000000 2.68731218e+00 3.09793265e-15
49.60000000 3.14618475e+00 2.35981375e-15
49.70000000 4.81718655e+00 3.28802579e-16
49.80000000 1.97614589e+01 1.42485742e-16
49.90000000 6.98557221e+00 8.87966210e-16
50.00000000 2.75196952e+00 3.46039882e-16
50.10000000 1.66730414e+00 2.13445569e-16
50.20000000 1.18715791e+00 0.00000000e+00
50.30000000 9.24473670e-01 0.00000000e+00
50.40000000 7.63822411e-01 7.34075316e-16
50.50000000 6.59091193e-01 1.07131158e-15
50.60000000 5.88481652e-01 1.05297335e-15
50.70000000 5.40528240e-01 3.48376157e-16
50.80000000 5.08786421e-01 1.04735380e-15
50.90000000 4.89527242e-01 1.05971881e-15
51.00000000 4.80647248e-01 3.60930552e-16
51.10000000 4.81136454e-01 3.91197346e-15
51.20000000 4.90840520e-01 9.71924105e-16
51.30000000 5.10413222e-01 1.02617643e-15
51.40000000 5.41437768e-01 2.19540086e-16
51.50000000 5.86762705e-01 2.62204647e-15
51.60000000 6.51195405e-01 1.58031618e-15
51.70000000 7.42900808e-01 1.18925038e-15
51.80000000 8.76375698e-01 1.89672937e-15
51.90000000 1.07942097e+00 5.18661893e-15
52.00000000 1.41203829e+00 3.68576725e-15
52.10000000 2.03025160e+00 3.09735510e-15
52.20000000 3.50028786e+00 5.69565343e-15
52.30000000 1.06602552e+01 9.70239327e-15
52.40000000 1.29922785e+01 2.70925497e-14
52.50000000 4.53411932e+00 3.14391254e-16
52.60000000 3.02249530e+00 5.65698976e-16
52.70000000 2.48956376e+00 1.90042937e-15
52.80000000 2.34465817e+00 2.13858860e-15
52.90000000 2.51171640e+00 3.38076057e-15
53.00000000 3.24528283e+00 1.69056921e-15
53.10000000 6.85456153e+00 8.18817478e-16
53.20000000 9.70220022e+00 8.66842906e-16
53.30000000 2.17431246e+00 1.71571528e-15
53.40000000 1.04371585e+00 2.14504344e-16
53.50000000 6.04269669e-01 4.07607718e-16
53.60000000 3.76277558e-01 5.87834423e-16
53.70000000 2.38430271e-01 3.80909262e-16
53.80000000 1.46094348e-01 7.48111729e-16
53.90000000 7.90804441e-02 1.29837870e-15
54.00000000 2.69021516e-02 9.28680324e-16
54.10000000 1.65107244e-02 1.87793979e-16
54.20000000 5.50445100e-02 1.53401011e-15
54.30000000 9.14765880e-02 5.93409130e-16
54.40000000 1.28067941e-01 4.12539193e-16
54.50000000 1.66955286e-01 0.00000000e+00
54.60000000 2.10488732e-01 4.65309302e-16
54.70000000 2.61625944e-01 1.64078912e-15
54.80000000 3.24524374e-01 6.96772606e-16
54.90000000 4.05597892e-01 2.35751206e-15
55.00000000 5.15658935e-01 1.82111175e-15
55.10000000 6.74838764e-01 8.75263971e-16
55.20000000 9.25770431e-01 1.38567241e-16
55.30000000 1.37765694e+00 7.64686413e-16
55.40000000 2.41994705e+00 1.12430950e-14
55.50000000 7.23069629e+00 1.76156124e-14
55.60000000 9.81900742e+00 5.23969508e-15
55.70000000 3.23139580e+00 1.15390055e-14
55.80000000 2.05572356e+00 5.04963266e-15
55.90000000 1.57613234e+00 1.44919654e-16
56.00000000 1.32434507e+00 2.16486468e-15
56.10000000 1.17664883e+00 1.32556577e-15
56.20000000 1.08651293e+00 1.96102263e-15
56.30000000 1.03282357e+00 1.45014532e-16
56.40000000 1.00494257e+00 1.05217237e-15
56.50000000 9.97299828e-01 1.21432116e-15
56.60000000 1.00714432e+00 4.55308633e-16
56.70000000 1.03354414e+00 2.16242247e-16
56.80000000 1.07696683e+00 6.23584236e-16
56.90000000 1.13918904e+00 8.08024140e-16
57.00000000 1.22345677e+00 1.38844591e-15
57.10000000 1.33491468e+00 3.93393782e-16
57.20000000 1.48141616e+00 1.96959973e-16
57.30000000 1.67496852e+00 1.99144990e-16
57.40000000 1.93434992e+00 1.01676738e-15
57.50000000 2.29006973e+00 6.29383000e-16
57.60000000 2.79442761e+00 2.18810638e-15
57.70000000 3.54385675e+00 6.92783524e-16
57.80000000 4.73509355e+00 4.93874053e-16
